job_id,title,company,industry,country,remote,experience_level,salary_mid_usd,job_url
job-33367,MLOps Engineer,OpenAI Labs (Team 3357),Technology,France,On-site,Senior,175500.0,https://www.indeed.com/viewjob?jk=333357
job-33368,Prompt Engineer,CoreWeave (Team 3358),Technology,France,Hybrid,Mid,109080.0,https://www.linkedin.com/jobs/view/333358
job-33369,Data Scientist,Cohere (Team 3359),Cybersecurity,Japan,Hybrid,Mid,70350.0,https://www.indeed.com/viewjob?jk=333359
job-33370,Machine Learning Engineer,LlamaIndex (Team 3360),Education & EdTech,Netherlands,Hybrid,Mid,115560.0,https://www.linkedin.com/jobs/view/333360
job-33371,Data Engineer,Mistral Systems (Team 3361),Education & EdTech,United States,Remote,Mid,148500.0,https://www.indeed.com/viewjob?jk=333361
job-33372,AI Ethics Consultant,Pinecone (Team 3362),Energy & Utilities,Netherlands,Hybrid,Senior,153900.0,https://www.indeed.com/viewjob?jk=333362
job-33373,Research Engineer,Google Brain Research (Team 3363),Energy & Utilities,Netherlands,Remote,Entry,78840.0,https://www.indeed.com/viewjob?jk=333363
job-33374,Deep Learning Specialist,Writer (Team 3364),Healthcare & Biotech,Australia,Remote,Senior,110880.0,https://wellfound.com/jobs/job-333364
job-33375,Generative AI Architect,Modal (Team 3365),Logistics & Supply Chain,Ireland,Remote,Mid,118260.0,https://www.indeed.com/viewjob?jk=333365
job-33376,AI Research Scientist,Amazon Web Services (Team 3366),Automotive & Robotics,Canada,On-site,Mid,78110.0,https://www.glassdoor.com/job-listing/view?id=333366
job-33377,MLOps Engineer,Mistral Systems (Team 3367),Energy & Utilities,Japan,On-site,Mid,73700.0,https://www.linkedin.com/jobs/view/333367
job-33378,LLM Software Developer,Salesforce (Team 3368),Automotive & Robotics,Switzerland,Remote,Senior,174420.0,https://www.linkedin.com/jobs/view/333368
job-33379,Computer Vision Researcher,DeepMind-Spinout Partners (Team 3369),Cybersecurity,Japan,Hybrid,Mid,70350.0,https://www.indeed.com/viewjob?jk=333369
job-33380,NLP Engineer,OpenAI Labs (Team 3370),Finance & Banking,France,Remote,Mid,125280.0,https://www.indeed.com/viewjob?jk=333370
job-33381,Research Engineer,Databricks (Team 3371),Logistics & Supply Chain,United Kingdom,On-site,Mid,102870.0,https://www.linkedin.com/jobs/view/333371
job-33382,Computer Vision Researcher,Anyscale (Team 3372),Retail & E-commerce,Switzerland,Remote,Mid,128250.0,https://www.linkedin.com/jobs/view/333372
job-33383,Computer Vision Engineer,Together AI (Team 3373),Technology,India,Remote,Senior,48000.0,https://wellfound.com/jobs/job-333373
job-33384,Machine Learning Engineer,Anyscale (Team 3374),Finance & Banking,Switzerland,On-site,Entry,81510.0,https://www.glassdoor.com/job-listing/view?id=333374
job-33385,Prompt Engineer,Perplexity AI (Team 3375),Cybersecurity,France,On-site,Entry,85320.0,https://www.linkedin.com/jobs/view/333375
job-33386,Computer Vision Researcher,Hugging Face (Team 3376),Energy & Utilities,United Kingdom,Hybrid,Senior,158115.0,https://www.indeed.com/viewjob?jk=333376
job-33387,Data Engineer,Midjourney (Team 3377),Healthcare & Biotech,United States,Hybrid,Senior,216000.0,https://www.linkedin.com/jobs/view/333377
job-33388,NLP Research Scientist,Databricks (Team 3378),Retail & E-commerce,India,Remote,Mid,27600.0,https://www.linkedin.com/jobs/view/333378
job-33389,Data Engineer,Pinecone (Team 3379),Finance & Banking,Germany,Remote,Mid,89100.0,https://www.indeed.com/viewjob?jk=333379
job-33390,Research Engineer,LangChain (Team 3380),Retail & E-commerce,Switzerland,Remote,Senior,189810.0,https://www.indeed.com/viewjob?jk=333380
job-33391,ML Platform Developer,Mistral Systems (Team 3381),Energy & Utilities,Australia,Hybrid,Senior,99330.0,https://www.linkedin.com/jobs/view/333381
job-33392,AI Solutions Architect,Anyscale (Team 3382),Automotive & Robotics,India,Remote,Mid,30600.0,https://www.indeed.com/viewjob?jk=333382
job-33393,Computer Vision Researcher,OpenAI Labs (Team 3383),Finance & Banking,Australia,Remote,Mid,68640.0,https://www.indeed.com/viewjob?jk=333383
job-33394,Research Engineer,Tesla Autopilot (Team 3384),Energy & Utilities,Switzerland,Remote,Senior,187530.0,https://www.linkedin.com/jobs/view/333384
job-33395,LLM Software Developer,DeepMind-Spinout Partners (Team 3385),Retail & E-commerce,Ireland,On-site,Senior,177660.0,https://wellfound.com/jobs/job-333385
job-33396,Prompt Engineer,Adobe (Team 3386),Healthcare & Biotech,Australia,Hybrid,Mid,66330.0,https://wellfound.com/jobs/job-333386
job-33397,LLM Software Developer,BrainScale (Team 3387),Healthcare & Biotech,Netherlands,Remote,Mid,114480.0,https://www.indeed.com/viewjob?jk=333387
job-33398,Deep Learning Specialist,Chroma (Team 3388),Education & EdTech,Switzerland,Hybrid,Mid,120270.0,https://www.indeed.com/viewjob?jk=333388
job-33399,Prompt Engineer,CogniLabs (Team 3389),Cybersecurity,Singapore,Remote,Entry,56250.0,https://www.linkedin.com/jobs/view/333389
job-33400,AI Product Manager,Stability AI (Team 3390),Cybersecurity,India,Remote,Entry,17400.0,https://www.linkedin.com/jobs/view/333390
job-33401,LLM Software Developer,LangChain (Team 3391),Entertainment & Media,Switzerland,Hybrid,Mid,124260.0,https://wellfound.com/jobs/job-333391
job-33402,Generative AI Architect,Bionic Informatics (Team 3392),Entertainment & Media,Germany,Hybrid,Senior,137700.0,https://www.glassdoor.com/job-listing/view?id=333392
job-33403,ML Platform Developer,CyberNetica Labs (Team 3393),Energy & Utilities,United States,Hybrid,Mid,136500.0,https://www.indeed.com/viewjob?jk=333393
job-33404,AI Solutions Architect,Mistral Systems (Team 3394),Logistics & Supply Chain,Canada,Remote,Senior,129575.0,https://www.glassdoor.com/job-listing/view?id=333394
job-33405,ML Platform Developer,LlamaIndex (Team 3395),Cybersecurity,Canada,Hybrid,Mid,84315.0,https://wellfound.com/jobs/job-333395
job-33406,AI Solutions Architect,Adobe (Team 3396),Automotive & Robotics,Ireland,Remote,Mid,113400.0,https://www.indeed.com/viewjob?jk=333396
job-33407,NLP Research Scientist,Cohere (Team 3397),Education & EdTech,India,Remote,Senior,45600.0,https://www.indeed.com/viewjob?jk=333397
job-33408,Computer Vision Researcher,Modal (Team 3398),Cybersecurity,United States,Hybrid,Entry,99500.0,https://www.linkedin.com/jobs/view/333398
job-33409,AI Product Manager,Jasper (Team 3399),Technology,Japan,Hybrid,Mid,76380.0,https://www.indeed.com/viewjob?jk=333399
job-33410,Data Engineer,AMD (Team 3400),Technology,Canada,Hybrid,Senior,125925.0,https://www.linkedin.com/jobs/view/333400
job-33411,ML Infrastructure Engineer,BrainScale (Team 3401),Logistics & Supply Chain,Australia,Hybrid,Entry,51150.0,https://www.linkedin.com/jobs/view/333401
job-33412,Research Engineer,Perplexity AI (Team 3402),Education & EdTech,United States,On-site,Senior,256500.0,https://www.linkedin.com/jobs/view/333402
job-33413,Deep Learning Specialist,Mistral Systems (Team 3403),Education & EdTech,United States,On-site,Mid,149000.0,https://wellfound.com/jobs/job-333403
job-33414,LLM Software Developer,Synthesia (Team 3404),Finance & Banking,France,Hybrid,Mid,112320.0,https://www.indeed.com/viewjob?jk=333404
job-33415,ML Platform Developer,CogniLabs (Team 3405),Entertainment & Media,Canada,Remote,Senior,122275.0,https://www.indeed.com/viewjob?jk=333405
job-33416,AI Research Scientist,Writer (Team 3406),Automotive & Robotics,Ireland,Hybrid,Mid,107460.0,https://www.indeed.com/viewjob?jk=333406
job-33417,ML Infrastructure Engineer,CyberNetica Labs (Team 3407),Education & EdTech,Switzerland,Hybrid,Mid,112290.0,https://www.indeed.com/viewjob?jk=333407
job-33418,Data Scientist,ElevenLabs (Team 3408),Retail & E-commerce,Switzerland,Hybrid,Mid,117990.0,https://www.indeed.com/viewjob?jk=333408
job-33419,Research Engineer,Anyscale (Team 3409),Energy & Utilities,Ireland,Hybrid,Entry,79380.0,https://www.indeed.com/viewjob?jk=333409
job-33420,MLOps Engineer,CogniLabs (Team 3410),Energy & Utilities,United Kingdom,Hybrid,Senior,154940.0,https://www.linkedin.com/jobs/view/333410
job-33421,AI Research Scientist,Apex Data Systems (Team 3411),Education & EdTech,Japan,Hybrid,Mid,72025.0,https://www.linkedin.com/jobs/view/333411
job-33422,Machine Learning Engineer,CoreML Solutions (Team 3412),Automotive & Robotics,France,Hybrid,Mid,126360.0,https://www.linkedin.com/jobs/view/333412
job-33423,Research Engineer,CoreWeave (Team 3413),Education & EdTech,Canada,Remote,Mid,87965.0,https://www.glassdoor.com/job-listing/view?id=333413
job-33424,ML Platform Developer,Hugging Face (Team 3414),Retail & E-commerce,United Kingdom,On-site,Mid,93980.0,https://www.glassdoor.com/job-listing/view?id=333414
job-33425,AI Product Manager,Groq Labs (Team 3415),Automotive & Robotics,Switzerland,Hybrid,Mid,115140.0,https://www.linkedin.com/jobs/view/333415
job-33426,NLP Research Scientist,Run.AI (Team 3416),Technology,Singapore,Remote,Mid,83250.0,https://www.indeed.com/viewjob?jk=333416
job-33427,NLP Engineer,Chroma (Team 3417),Technology,Netherlands,On-site,Senior,166860.0,https://www.linkedin.com/jobs/view/333417
job-33428,Generative AI Architect,Scale AI (Team 3418),Education & EdTech,United Kingdom,Remote,Senior,160020.0,https://www.indeed.com/viewjob?jk=333418
job-33429,Computer Vision Researcher,CoreWeave (Team 3419),Education & EdTech,United Kingdom,Remote,Mid,98425.0,https://www.linkedin.com/jobs/view/333419
job-33430,ML Infrastructure Engineer,Anyscale (Team 3420),Energy & Utilities,Canada,Remote,Entry,62050.0,https://www.linkedin.com/jobs/view/333420
job-33431,Data Scientist,Inflection AI (Team 3421),Energy & Utilities,Australia,Remote,Senior,106920.0,https://www.indeed.com/viewjob?jk=333421
job-33432,ML Platform Developer,IBM Watson (Team 3422),Automotive & Robotics,India,On-site,Mid,22800.0,https://www.glassdoor.com/job-listing/view?id=333422
job-33433,NLP Engineer,Adobe (Team 3423),Finance & Banking,United Kingdom,Remote,Entry,65405.0,https://www.linkedin.com/jobs/view/333423
job-33434,Computer Vision Engineer,Adobe (Team 3424),Logistics & Supply Chain,Canada,Remote,Mid,90520.0,https://www.linkedin.com/jobs/view/333424
job-33435,ML Platform Developer,Cohere (Team 3425),Logistics & Supply Chain,Singapore,Hybrid,Mid,82125.0,https://www.linkedin.com/jobs/view/333425
job-33436,Data Scientist,ElevenLabs (Team 3426),Entertainment & Media,Germany,Hybrid,Mid,99900.0,https://wellfound.com/jobs/job-333426
job-33437,Computer Vision Engineer,Microsoft Research (Team 3427),Technology,Netherlands,On-site,Mid,123120.0,https://www.linkedin.com/jobs/view/333427
job-33438,Research Engineer,CoreWeave (Team 3428),Healthcare & Biotech,Netherlands,Remote,Senior,171180.0,https://www.linkedin.com/jobs/view/333428
job-33439,Data Scientist,Oracle (Team 3429),Cybersecurity,Canada,Remote,Senior,125195.0,https://www.linkedin.com/jobs/view/333429
job-33440,Computer Vision Researcher,CyberNetica Labs (Team 3430),Technology,United Kingdom,Remote,Senior,158750.0,https://www.indeed.com/viewjob?jk=333430
job-33441,ML Infrastructure Engineer,IBM Watson (Team 3431),Cybersecurity,Switzerland,Remote,Mid,118560.0,https://www.indeed.com/viewjob?jk=333431
job-33442,Research Engineer,CyberNetica Labs (Team 3432),Education & EdTech,Switzerland,Remote,Mid,125400.0,https://www.glassdoor.com/job-listing/view?id=333432
job-33443,Computer Vision Engineer,Jasper (Team 3433),Healthcare & Biotech,Ireland,Hybrid,Mid,123120.0,https://remoteok.com/remote-jobs/333433
job-33444,Machine Learning Engineer,Synthesia (Team 3434),Retail & E-commerce,Singapore,Hybrid,Senior,109125.0,https://www.linkedin.com/jobs/view/333434
job-33445,Computer Vision Engineer,Amazon Web Services (Team 3435),Finance & Banking,Switzerland,On-site,Entry,81510.0,https://www.indeed.com/viewjob?jk=333435
job-33446,NLP Engineer,LlamaIndex (Team 3436),Finance & Banking,Canada,Hybrid,Senior,120085.0,https://www.linkedin.com/jobs/view/333436
job-33447,Prompt Engineer,IBM Watson (Team 3437),Healthcare & Biotech,France,Hybrid,Mid,116640.0,https://www.indeed.com/viewjob?jk=333437
job-33448,Prompt Engineer,Voxel51 (Team 3438),Retail & E-commerce,United Kingdom,Remote,Mid,103505.0,https://www.indeed.com/viewjob?jk=333438
job-33449,Computer Vision Researcher,CyberNetica Labs (Team 3439),Retail & E-commerce,India,Remote,Senior,48600.0,https://wellfound.com/jobs/job-333439
job-33450,NLP Engineer,Meta AI (Team 3440),Education & EdTech,United States,Remote,Entry,100000.0,https://www.glassdoor.com/job-listing/view?id=333440
job-33451,AI Solutions Architect,Meta AI (Team 3441),Entertainment & Media,Netherlands,Remote,Senior,172800.0,https://www.linkedin.com/jobs/view/333441
job-33452,LLM Software Developer,Midjourney (Team 3442),Finance & Banking,Japan,Remote,Mid,69345.0,https://www.linkedin.com/jobs/view/333442
job-33453,LLM Software Developer,Qdrant (Team 3443),Retail & E-commerce,Ireland,Remote,Entry,75060.0,https://www.linkedin.com/jobs/view/333443
job-33454,Machine Learning Engineer,CogniLabs (Team 3444),Logistics & Supply Chain,Germany,On-site,Senior,127980.0,https://www.indeed.com/viewjob?jk=333444
job-33455,ML Platform Developer,Synthesia (Team 3445),Entertainment & Media,Japan,Hybrid,Senior,103850.0,https://www.linkedin.com/jobs/view/333445
job-33456,AI Product Manager,Defensive AI (Team 3446),Healthcare & Biotech,Australia,Remote,Mid,68970.0,https://remoteok.com/remote-jobs/333446
job-33457,Computer Vision Engineer,Google Brain Research (Team 3447),Cybersecurity,Singapore,Remote,Mid,83250.0,https://www.indeed.com/viewjob?jk=333447
job-33458,ML Infrastructure Engineer,Synthesia (Team 3448),Logistics & Supply Chain,France,On-site,Senior,179820.0,https://www.linkedin.com/jobs/view/333448
job-33459,Deep Learning Specialist,Defensive AI (Team 3449),Healthcare & Biotech,Germany,Remote,Senior,116100.0,https://www.linkedin.com/jobs/view/333449
job-33460,Deep Learning Specialist,Salesforce (Team 3450),Entertainment & Media,United Kingdom,Remote,Mid,97790.0,https://wellfound.com/jobs/job-333450
job-33461,ML Infrastructure Engineer,Cohere (Team 3451),Cybersecurity,Netherlands,Remote,Senior,167940.0,https://www.indeed.com/viewjob?jk=333451
job-33462,Prompt Engineer,Intel AI (Team 3452),Healthcare & Biotech,Australia,Remote,Mid,71280.0,https://www.indeed.com/viewjob?jk=333452
job-33463,ML Infrastructure Engineer,Pinecone (Team 3453),Healthcare & Biotech,Netherlands,Remote,Mid,119340.0,https://remoteok.com/remote-jobs/333453
job-33464,MLOps Engineer,Databricks (Team 3454),Finance & Banking,Japan,Hybrid,Senior,98155.0,https://www.indeed.com/viewjob?jk=333454
job-33465,Deep Learning Specialist,DeepMind-Spinout Partners (Team 3455),Cybersecurity,India,On-site,Entry,13200.0,https://www.indeed.com/viewjob?jk=333455
job-33466,LLM Software Developer,Midjourney (Team 3456),Logistics & Supply Chain,Germany,Hybrid,Mid,90180.0,https://www.linkedin.com/jobs/view/333456
job-33467,AI Research Scientist,Intel AI (Team 3457),Logistics & Supply Chain,Switzerland,On-site,Mid,119700.0,https://www.indeed.com/viewjob?jk=333457
job-33468,Computer Vision Researcher,LlamaIndex (Team 3458),Logistics & Supply Chain,France,Remote,Mid,126360.0,https://www.linkedin.com/jobs/view/333458
job-33469,Data Engineer,Stability AI (Team 3459),Retail & E-commerce,Ireland,Hybrid,Senior,156060.0,https://www.indeed.com/viewjob?jk=333459
job-33470,MLOps Engineer,Meta AI (Team 3460),Logistics & Supply Chain,United Kingdom,On-site,Senior,145415.0,https://www.glassdoor.com/job-listing/view?id=333460
job-33471,Computer Vision Researcher,DeepMind-Spinout Partners (Team 3461),Retail & E-commerce,United States,Remote,Mid,135000.0,https://www.linkedin.com/jobs/view/333461
job-33472,ML Platform Developer,Jasper (Team 3462),Automotive & Robotics,Germany,On-site,Senior,126900.0,https://www.linkedin.com/jobs/view/333462
job-33473,Machine Learning Engineer,Pinecone (Team 3463),Entertainment & Media,France,On-site,Mid,106380.0,https://www.glassdoor.com/job-listing/view?id=333463
job-33474,Research Engineer,Tesla Autopilot (Team 3464),Technology,Canada,On-site,Mid,75920.0,https://www.linkedin.com/jobs/view/333464
job-33475,LLM Software Developer,Pinecone (Team 3465),Retail & E-commerce,Switzerland,Hybrid,Mid,121980.0,https://www.linkedin.com/jobs/view/333465
job-33476,Generative AI Architect,Stability AI (Team 3466),Energy & Utilities,United Kingdom,Remote,Senior,161290.0,https://www.linkedin.com/jobs/view/333466
job-33477,Computer Vision Researcher,Bionic Informatics (Team 3467),Healthcare & Biotech,United States,Remote,Entry,97500.0,https://www.linkedin.com/jobs/view/333467
job-33478,Prompt Engineer,CyberNetica Labs (Team 3468),Healthcare & Biotech,Switzerland,Hybrid,Senior,174990.0,https://www.indeed.com/viewjob?jk=333468
job-33479,Generative AI Architect,Anyscale (Team 3469),Retail & E-commerce,Australia,Hybrid,Mid,76560.0,https://www.linkedin.com/jobs/view/333469
job-33480,MLOps Engineer,Snowflake (Team 3470),Entertainment & Media,Japan,On-site,Entry,46230.0,https://www.glassdoor.com/job-listing/view?id=333470
job-33481,Computer Vision Engineer,LangChain (Team 3471),Technology,United Kingdom,Remote,Entry,70485.0,https://www.linkedin.com/jobs/view/333471
job-33482,NLP Engineer,Jasper (Team 3472),Energy & Utilities,Australia,Remote,Mid,72600.0,https://wellfound.com/jobs/job-333472
job-33483,NLP Engineer,OpenAI Labs (Team 3473),Logistics & Supply Chain,United States,On-site,Senior,220000.0,https://www.glassdoor.com/job-listing/view?id=333473
job-33484,ML Platform Developer,Bionic Informatics (Team 3474),Finance & Banking,United Kingdom,Remote,Mid,98425.0,https://www.glassdoor.com/job-listing/view?id=333474
job-33485,Data Engineer,Groq Labs (Team 3475),Cybersecurity,Germany,Hybrid,Mid,82620.0,https://www.linkedin.com/jobs/view/333475
job-33486,AI Solutions Architect,Perplexity AI (Team 3476),Automotive & Robotics,Switzerland,On-site,Mid,126540.0,https://wellfound.com/jobs/job-333476
job-33487,AI Ethics Consultant,OpenAI Labs (Team 3477),Technology,Canada,Hybrid,Mid,89425.0,https://www.glassdoor.com/job-listing/view?id=333477
job-33488,ML Infrastructure Engineer,Apple AI (Team 3478),Technology,United States,Hybrid,Mid,128500.0,https://www.linkedin.com/jobs/view/333478
job-33489,LLM Software Developer,Apex Data Systems (Team 3479),Cybersecurity,Singapore,Hybrid,Mid,74250.0,https://www.linkedin.com/jobs/view/333479
job-33490,Data Scientist,Cohere (Team 3480),Logistics & Supply Chain,Japan,Remote,Senior,103515.0,https://wellfound.com/jobs/job-333480
job-33491,Deep Learning Specialist,Mistral Systems (Team 3481),Technology,France,Hybrid,Senior,171720.0,https://www.linkedin.com/jobs/view/333481
job-33492,Computer Vision Engineer,Writer (Team 3482),Energy & Utilities,India,On-site,Entry,16800.0,https://www.linkedin.com/jobs/view/333482
job-33493,NLP Research Scientist,Run.AI (Team 3483),Energy & Utilities,Canada,On-site,Mid,85045.0,https://www.linkedin.com/jobs/view/333483
job-33494,ML Infrastructure Engineer,Salesforce (Team 3484),Healthcare & Biotech,India,Remote,Senior,47400.0,https://www.glassdoor.com/job-listing/view?id=333484
job-33495,Data Engineer,Qdrant (Team 3485),Energy & Utilities,United Kingdom,Hybrid,Mid,102870.0,https://www.linkedin.com/jobs/view/333485
job-33496,Data Engineer,Nvidia Corp (Team 3486),Automotive & Robotics,United States,Hybrid,Mid,143000.0,https://www.linkedin.com/jobs/view/333486
job-33497,MLOps Engineer,Qdrant (Team 3487),Entertainment & Media,France,Remote,Mid,117720.0,https://www.glassdoor.com/job-listing/view?id=333487
job-33498,Deep Learning Specialist,Anthropic Partners (Team 3488),Entertainment & Media,Singapore,Hybrid,Senior,111375.0,https://wellfound.com/jobs/job-333488
job-33499,AI Solutions Architect,Anthropic Partners (Team 3489),Logistics & Supply Chain,Canada,Remote,Mid,80300.0,https://www.linkedin.com/jobs/view/333489
job-33500,Data Engineer,Defensive AI (Team 3490),Healthcare & Biotech,Canada,Remote,Senior,127385.0,https://www.linkedin.com/jobs/view/333490
job-33501,Data Engineer,AMD (Team 3491),Cybersecurity,France,Hybrid,Entry,83160.0,https://www.linkedin.com/jobs/view/333491
job-33502,MLOps Engineer,CoreWeave (Team 3492),Energy & Utilities,India,On-site,Mid,22800.0,https://www.indeed.com/viewjob?jk=333492
job-33503,Prompt Engineer,LangChain (Team 3493),Healthcare & Biotech,United Kingdom,Remote,Mid,109220.0,https://www.glassdoor.com/job-listing/view?id=333493
job-33504,LLM Software Developer,Pinecone (Team 3494),Technology,Australia,On-site,Entry,53460.0,https://www.indeed.com/viewjob?jk=333494
job-33505,AI Ethics Consultant,LlamaIndex (Team 3495),Healthcare & Biotech,United States,Remote,Senior,263000.0,https://www.linkedin.com/jobs/view/333495
job-33506,AI Research Scientist,Anthropic Partners (Team 3496),Cybersecurity,Japan,Remote,Entry,49915.0,https://www.indeed.com/viewjob?jk=333496
job-33507,Machine Learning Engineer,Mistral Systems (Team 3497),Technology,Canada,On-site,Mid,83950.0,https://www.indeed.com/viewjob?jk=333497
job-33508,Data Scientist,DeepLogic (Team 3498),Energy & Utilities,United States,Remote,Mid,145000.0,https://www.indeed.com/viewjob?jk=333498
job-33509,Machine Learning Engineer,Microsoft Research (Team 3499),Entertainment & Media,Singapore,Remote,Mid,74250.0,https://www.linkedin.com/jobs/view/333499
job-33510,Generative AI Architect,Weights & Biases (Team 3500),Technology,Germany,Remote,Mid,81540.0,https://www.indeed.com/viewjob?jk=333500
job-33511,AI Product Manager,Qdrant (Team 3501),Cybersecurity,Singapore,Remote,Entry,54375.0,https://www.linkedin.com/jobs/view/333501
job-33512,Generative AI Architect,Bionic Informatics (Team 3502),Cybersecurity,Japan,Remote,Entry,47235.0,https://www.linkedin.com/jobs/view/333502
job-33513,ML Infrastructure Engineer,Tesla Autopilot (Team 3503),Technology,Singapore,Hybrid,Entry,60375.0,https://wellfound.com/jobs/job-333503
job-33514,AI Ethics Consultant,Mistral Systems (Team 3504),Entertainment & Media,Ireland,Hybrid,Senior,175500.0,https://www.linkedin.com/jobs/view/333504
job-33515,Deep Learning Specialist,CoreWeave (Team 3505),Logistics & Supply Chain,India,Remote,Mid,27600.0,https://remoteok.com/remote-jobs/333505
job-33516,NLP Research Scientist,Defensive AI (Team 3506),Cybersecurity,Japan,On-site,Mid,72360.0,https://wellfound.com/jobs/job-333506
job-33517,Deep Learning Specialist,Run.AI (Team 3507),Retail & E-commerce,Canada,Remote,Mid,90520.0,https://www.linkedin.com/jobs/view/333507
job-33518,NLP Research Scientist,Mistral Systems (Team 3508),Automotive & Robotics,Ireland,Hybrid,Entry,76680.0,https://www.indeed.com/viewjob?jk=333508
job-33519,Computer Vision Researcher,Voxel51 (Team 3509),Energy & Utilities,Japan,Remote,Senior,101170.0,https://www.linkedin.com/jobs/view/333509
job-33520,Data Engineer,Nvidia Corp (Team 3510),Finance & Banking,United Kingdom,Hybrid,Mid,106680.0,https://www.linkedin.com/jobs/view/333510
job-33521,ML Platform Developer,Intel AI (Team 3511),Automotive & Robotics,Japan,Remote,Mid,79060.0,https://www.linkedin.com/jobs/view/333511
job-33522,NLP Engineer,Defensive AI (Team 3512),Automotive & Robotics,France,Remote,Mid,116640.0,https://www.linkedin.com/jobs/view/333512
job-33523,Machine Learning Engineer,Bionic Informatics (Team 3513),Cybersecurity,Netherlands,Hybrid,Senior,156060.0,https://wellfound.com/jobs/job-333513
job-33524,ML Platform Developer,Amazon Web Services (Team 3514),Automotive & Robotics,Canada,Remote,Mid,81395.0,https://www.linkedin.com/jobs/view/333514
job-33525,LLM Software Developer,OpenAI Labs (Team 3515),Education & EdTech,Japan,Remote,Mid,77385.0,https://www.indeed.com/viewjob?jk=333515
job-33526,NLP Engineer,Nvidia Corp (Team 3516),Technology,Switzerland,On-site,Mid,112290.0,https://www.indeed.com/viewjob?jk=333516
job-33527,ML Platform Developer,Synthesia (Team 3517),Technology,Ireland,Remote,Senior,185760.0,https://www.linkedin.com/jobs/view/333517
job-33528,AI Ethics Consultant,Run.AI (Team 3518),Technology,Switzerland,Remote,Entry,88350.0,https://www.glassdoor.com/job-listing/view?id=333518
job-33529,AI Research Scientist,Oracle (Team 3519),Automotive & Robotics,Switzerland,Remote,Entry,86640.0,https://www.glassdoor.com/job-listing/view?id=333519
job-33530,Deep Learning Specialist,Run.AI (Team 3520),Retail & E-commerce,Germany,Remote,Mid,95580.0,https://remoteok.com/remote-jobs/333520
job-33531,Computer Vision Engineer,Apple AI (Team 3521),Healthcare & Biotech,United Kingdom,On-site,Mid,99060.0,https://www.linkedin.com/jobs/view/333521
job-33532,AI Ethics Consultant,Adobe (Team 3522),Energy & Utilities,Netherlands,Remote,Senior,181440.0,https://www.indeed.com/viewjob?jk=333522
job-33533,Prompt Engineer,Databricks (Team 3523),Cybersecurity,United Kingdom,Remote,Senior,155575.0,https://www.indeed.com/viewjob?jk=333523
job-33534,Data Scientist,Scale AI (Team 3524),Entertainment & Media,Ireland,Hybrid,Senior,175500.0,https://www.glassdoor.com/job-listing/view?id=333524
job-33535,Data Engineer,Weights & Biases (Team 3525),Energy & Utilities,Netherlands,On-site,Mid,123120.0,https://www.linkedin.com/jobs/view/333525
job-33536,Research Engineer,Salesforce (Team 3526),Retail & E-commerce,United Kingdom,Remote,Mid,105410.0,https://www.indeed.com/viewjob?jk=333526
job-33537,AI Research Scientist,Cohere (Team 3527),Retail & E-commerce,France,On-site,Senior,173880.0,https://www.indeed.com/viewjob?jk=333527
job-33538,MLOps Engineer,DeepMind-Spinout Partners (Team 3528),Entertainment & Media,United Kingdom,Remote,Senior,160655.0,https://www.linkedin.com/jobs/view/333528
job-33539,AI Product Manager,Inflection AI (Team 3529),Education & EdTech,Ireland,Remote,Senior,176040.0,https://www.linkedin.com/jobs/view/333529
job-33540,NLP Research Scientist,Microsoft Research (Team 3530),Education & EdTech,France,On-site,Mid,117720.0,https://www.glassdoor.com/job-listing/view?id=333530
job-33541,Research Engineer,CoreML Solutions (Team 3531),Technology,France,Remote,Senior,165240.0,https://www.indeed.com/viewjob?jk=333531
job-33542,ML Infrastructure Engineer,Chroma (Team 3532),Logistics & Supply Chain,Japan,Remote,Mid,71020.0,https://www.linkedin.com/jobs/view/333532
job-33543,Data Engineer,Bionic Informatics (Team 3533),Automotive & Robotics,India,On-site,Senior,54000.0,https://www.indeed.com/viewjob?jk=333533
job-33544,Generative AI Architect,CogniLabs (Team 3534),Cybersecurity,Singapore,On-site,Mid,82125.0,https://www.linkedin.com/jobs/view/333534
job-33545,Data Engineer,Writer (Team 3535),Technology,Switzerland,Remote,Senior,174990.0,https://www.linkedin.com/jobs/view/333535
job-33546,Prompt Engineer,Weights & Biases (Team 3536),Finance & Banking,Canada,Hybrid,Entry,57670.0,https://www.linkedin.com/jobs/view/333536
job-33547,Prompt Engineer,Stability AI (Team 3537),Cybersecurity,Switzerland,Remote,Senior,189240.0,https://www.indeed.com/viewjob?jk=333537
job-33548,Machine Learning Engineer,ElevenLabs (Team 3538),Automotive & Robotics,Switzerland,On-site,Senior,158460.0,https://www.linkedin.com/jobs/view/333538
job-33549,MLOps Engineer,Stability AI (Team 3539),Entertainment & Media,Canada,Remote,Entry,54020.0,https://remoteok.com/remote-jobs/333539
job-33550,Research Engineer,Snowflake (Team 3540),Finance & Banking,United Kingdom,Remote,Mid,103505.0,https://www.linkedin.com/jobs/view/333540
job-33551,AI Product Manager,Perplexity AI (Team 3541),Retail & E-commerce,France,On-site,Mid,116100.0,https://www.linkedin.com/jobs/view/333541
job-33552,AI Product Manager,Anthropic Partners (Team 3542),Technology,Canada,Remote,Mid,79935.0,https://www.indeed.com/viewjob?jk=333542
